"x"
"1193","ACAT2"
"1194","ACTC1"
"1195","TYK2"
"1196","HESX1"
"1197","HMGXB4"
"1198","KLF3"
"1199","MECOM"
"1200","MNDA"
"1201","PELO"
"1202","RIPK2"
"1203","ERCC4"
"1204","SMO"
"1205","ADRB2"
"1206","GABRB3"
"1207","GPX1"
"1208","IL32"
"1209","XAF1"
"1210","ALPI"
"1211","APOA2"
"1212","APOD"
"1213","FASLG"
"1214","BMP7"
"1215","CASP7"
"1216","MS4A1"
"1217","CD69"
"1218","CD79A"
"1219","SEPT7"
"1220","CDK6"
"1221","COL1A2"
"1222","COMP"
"1223","CRABP2"
"1224","CRYGA"
"1225","CSF2"
"1226","CSN2"
"1227","DES"
"1228","DMD"
"1229","EDA"
"1230","FABP1"
"1231","FABP2"
"1232","FCER2"
"1233","FOXC2"
"1234","GTF2A1"
"1235","GTF3C1"
"1236","GYPA"
"1237","HBA2"
"1238","HBD"
"1239","HBZ"
"1240","HGF"
"1241","HLA-DOA"
"1242","HMGB2"
"1243","HMMR"
"1244","HMOX1"
"1245","INS"
"1246","KRT5"
"1247","KRT13"
"1248","LCK"
"1249","LGALS3"
"1250","MAT2A"
"1251","MDM4"
"1252","FOXO4"
"1253","NAB2"
"1254","NFIL3"
"1255","NPPA"
"1256","NPPB"
"1257","OCLN"
"1258","PBX2"
"1259","SERPINF1"
"1260","PSMD3"
"1261","PTGDS"
"1262","PTK6"
"1263","PTMA"
"1264","RNASEL"
"1265","RPLP0"
"1266","SNAI1"
"1267","SP2"
"1268","SP4"
"1269","TAT"
"1270","TFAP4"
"1271","THRSP"
"1272","USF2"
"1273","ZBTB14"
"1274","PDHX"
"1275","RECK"
"1276","LRRFIP1"
"1277","GCM2"
"1278","PLAA"
"1279","ATG5"
"1280","CREB5"
"1281","WTAP"
"1282","ARL6IP5"
"1283","STARD3"
"1284","ATF7"
"1285","WIF1"
"1286","KLF12"
"1287","ACOT7"
"1288","PPP1R13B"
"1289","SETBP1"
"1290","TFPT"
"1291","RRM2B"
"1292","MYEF2"
"1293","BCAS3"
"1294","DRAM1"
"1295","TRPV6"
"1296","EAF2"
"1297","RPRM"
"1298","ZNF410"
